2636440148,The dinner,"Dec 29, 2018",id,Ella Yata,it was ok,"The Dinner adalah novel yang paling aku ingin baca begitu melihat dari covernya dan dari summary di bagian belakang bukunya. Tapi ketika novel The Dinner ini sudah sampai di tanganku, aku sendiri merasa kesulitan untuk menyukai novel ini. Awalnya aku berpikir kalau novel ini akan banyak menyelidiki tentang kasus pembunuhan atau sebagainya, tapi ternyata yang disuguhkan justru lebih banyak konflik batin dari si tokoh utama. Dan pada akhirnya aku memutuskan untuk berhenti membaca novel ini di 3/4 perjalanan yang sudah aku lalui. Secara pribadi, aku bukannya kecewa dengan cerita yang disuguhkan, aku cukup menikmatinya. Tapi mungkin karena aku tidak mampu menyelaraskan apa yang aku pikirkan dengan alur cerita yang diberikan, dan juga karena ekspektasiku di awal sudah salah masalah kontek novelnya, jadilah aku memberikan 2 bintang saja. "
2856432558,The dinner,"Oct 09, 2019",id,Riski Oktavian,really liked it,"hufff, akhirnya bisa nyelesaiin buku ini. banyak tugas dan kesibukan nyita waktu banget, bisa baca buku ini seminggu sekali aja udah seneng banget rasanya hehe, #curhat.menurutku konfliknya udah kerasa banget di awal-awal, dan emang bikin greget giru sih. gaya bahasa penulis pun mudah dipahami gitu, ga kaya kebanyakan penulis luar lainnya yang bahasanya cenderung susah dimengerti. penulis juga suka menuliskan part alur mundur, dan ceritanya menurutku lebih bagus dan aku lebih interest sama alur mundur ketimbang cerita yang sedang terjadi, bener bener pengen ada the dinner 2. buku herman koch pertama yang aku baca dan aku suka <3, good"
2438515029,The dinner,"Jul 08, 2018",id,Alicia A,liked it,"3,8 stars. Belum 4 bintang karena di awal sampai tengah cerita terasa membosankan dan membingungkan, tapi plot twist nya lumayan bagus. Lupakan Gone Girl karena ceritanya sangat berbeda. Unlikeable characters? Of course they are exist in this book, otherwise I'd be disappointed. Lohman family is seriously dysfunctional, all of them. Mungkin banyak yang akan ngga suka karena endingnya unsettling dan bukan happy ending, seakan the devil wins, but this book explores how society and family can be so cruel if necessary in this era. Agak2 keinget novel Akiyoshi Rikako yamg Holy Mother, bedanya ""kejahatan"" di buku ini dilakukan semua anggota keluarga"
2074086501,The dinner,"Dec 05, 2017",id,nur'aini tri wahyuni,it was ok,"idenya bagus, penjabaran cerita juga detail, tapi endingnya mengecewakan. sesuka apapun dengan tema kisahnya, saya tetap #timkeadilanharusditegakkan, bukan hanya fokus pada ke-""sakitjiwa""-an para tokoh.

Serge yang sejak awal adalah orang yang diplot sebagai tokoh paling dibenci ternyata jauh lebih baik dari tokoh lain yang penuh kepalsuan."
2118755019,The dinner,"Sep 13, 2017",id,Nau,liked it,"Memang, awalnya novel ini berjalan cukup membosankan dan lambat. Namun pada akhirnya, The Dinner bisa menghadirkan cerita yang menegangkan ditambah dengan permasalahan politik dan keluarganya. Sayang, aku nggak bisa menyandingkan ini dengan Gone Girl :') (bcs Amy Elliot-Dunne is better than this)"
3029003414,The dinner,"Oct 29, 2019",id,Muhammad Ibadurrohman,liked it,"Di bagian awal terlalu basa-basi jadi cukup membosankan. DI pertengahan mulai tahu permasalahannya dan mulai penasaran. Namun, endingnya ""trus cuma kayak gitu?""."
2476552758,The dinner,"Jul 30, 2018",id,Arie Sandy,unknown,Plot yg dibangun dari awal sudah bagus tapi twist-nya kurang greget
170003348,The dinner,"May 21, 2011",ca,Carles Fabrego-Vinyeta,it was ok,"Malauradament sovint ens arriben noticies de crims comesos per joves adolescents. Aquest llibre, inspirat en el crim del caixer automàtic de Barcelona en que uns joves van cremar una indigent que dormia, parla sobretot de la reacció del pares dels assassins. És tracta però d'una reacció encaminada bàsicament a trobar una solució de caire pragmàtic per els seus fills. Esperava que en algun moment el llibre aprofundís mes en el sentiments d' aquests pares. Què es deu sentir al descobrir que el teu fill ha comès un crim tant terrible? Com t'enfrontes a la realitat? De que parles amb el teu fill i amb la seva mare? Amb un estil molt irònic, sovint humorístic, l' autor juga amb el contrast de personalitats dels protagonistes. Per una banda un pare malalt, insegur, amb gran sentiment de culpa i que és víctima també de la ràbia i l'enveja envers el seu germà -el pare d'un altre dels joves criminals- que és un famós polític amb possibilitats de guanyar les imminents eleccions. "
2389639727,The dinner,"May 14, 2018",da,Birgitte Bach,really liked it,"Jeg gik ind til bogen, uden at vide noget. Til at starte med morede jeg mig fint, men langsomt sneg ubehaget og vantroen sig ind på mig, for de to familier der har sat hinanden stævne på en restaurant, viser sig, at være meget anderledes end man lige forventer."
2415052997,The dinner,"Jul 05, 2018",da,Hanne Mikkelgaard,it was amazing,"En rigtig god og velkomponeret bog. Bogen er meget anderledes i sin opbygning, er både humoristisk og grusom. Den er virkelig værd at læse."
